order_id,time,total,employee_id
29750,2/8/24 12:01,15.7,6
29751,2/8/24 12:01,13.4,8
29752,2/8/24 12:01,10.4,2
29753,2/8/24 12:01,18.3,6
29754,2/8/24 12:01,5.4,2
29755,2/8/24 12:01,16.5,6
29756,2/8/24 12:01,9.8,2
29757,2/8/24 15:12,15.7,2
29758,2/8/24 15:12,24,2
29759,2/8/24 15:12,21.3,2
29760,2/8/24 15:12,18,2
29761,2/8/24 15:12,16.5,8
29762,2/8/24 15:12,23.8,6
29763,2/8/24 15:12,11.3,8
29764,2/8/24 15:12,11.3,2
29765,2/8/24 15:12,25.5,8
29766,2/8/24 20:32,11.9,6
29767,2/9/24 20:52,21.7,7
29768,2/9/24 20:52,9.8,7
29769,2/9/24 20:52,8.3,1
29770,2/9/24 20:52,22.6,7
29771,2/9/24 20:52,10.4,4
29772,2/9/24 20:52,10.4,7
29773,2/9/24 20:52,18.6,1
29774,2/9/24 20:52,23.8,1
29775,2/9/24 20:52,21,7
29776,2/9/24 20:52,23.4,7
29777,2/9/24 20:52,8.3,4
29778,2/9/24 20:52,15.7,4
29779,2/9/24 16:12,11.3,4
29780,2/9/24 16:12,24.7,7
29781,2/9/24 17:38,11.3,1
29782,2/9/24 17:38,13.7,7
29783,2/9/24 17:38,5.2,1
29784,2/9/24 17:38,9.8,7
29785,2/9/24 17:38,11.9,7
29786,2/9/24 11:14,5.4,1
29787,2/9/24 11:14,11.9,4
29788,2/9/24 11:14,22.3,1
29789,2/9/24 11:14,23.1,4
29790,2/9/24 11:14,11.3,7
29791,2/9/24 11:11,20.2,1
29792,2/9/24 11:11,11.9,4
29793,2/9/24 11:11,10.4,4
29794,2/9/24 11:11,11.5,7
29795,2/9/24 11:11,15.7,1
29796,2/9/24 11:11,23.8,4
29797,2/9/24 18:54,18.7,7
29798,2/9/24 10:49,18.6,1
29799,2/9/24 14:45,19.6,4
29800,2/9/24 14:45,21.9,7
29801,2/9/24 14:45,18.7,4
29802,2/9/24 19:50,11.9,4
29803,2/9/24 19:50,11.3,1
29804,2/9/24 19:50,20.2,7
29805,2/9/24 17:11,8.3,1
29806,2/9/24 17:11,10.4,7
29807,2/9/24 17:11,27,1
29808,2/9/24 17:11,11.9,1
29809,2/9/24 17:11,5.2,4
29810,2/9/24 12:09,10.4,7
29811,2/9/24 12:09,9.8,7
29812,2/9/24 12:09,11.2,1
29813,2/9/24 20:02,11.3,1
29814,2/9/24 20:02,13.4,7
29815,2/9/24 20:02,21.7,1
29816,2/9/24 20:02,17.3,1
29817,2/9/24 20:02,16.6,1
29818,2/9/24 10:30,9.8,4
29819,2/9/24 10:30,24.6,7
29820,2/9/24 10:30,10.4,7
29821,2/9/24 10:30,11.3,4
29822,2/9/24 10:30,10.4,7
29823,2/9/24 10:30,23.4,7
29824,2/9/24 10:30,21.7,4
29825,2/9/24 10:30,10.4,7
29826,2/9/24 12:55,8.3,7
29827,2/9/24 12:55,21,1
29828,2/9/24 12:55,8.3,4
29829,2/9/24 12:55,11.3,1
29830,2/9/24 12:55,19.6,1
29831,2/9/24 12:55,10.4,1
29832,2/9/24 11:07,19.8,4
29833,2/9/24 11:07,21.1,4
29834,2/9/24 11:07,21.6,1
29835,2/9/24 11:07,22.7,7
29836,2/9/24 16:14,9.8,4
29837,2/9/24 16:14,13.4,7
29838,2/9/24 16:14,8.5,4
29839,2/9/24 16:14,24.9,7
29840,2/9/24 16:14,24.6,4
29841,2/9/24 16:14,4.4,1
29842,2/9/24 12:51,10.4,7
29843,2/9/24 12:51,23.8,4
29844,2/9/24 12:51,23.8,4
29845,2/9/24 12:51,13.4,4
29846,2/9/24 12:51,21.1,4
29847,2/9/24 12:51,19.6,7
29848,2/9/24 12:51,21.7,7
29849,2/9/24 12:51,11.9,4
29850,2/9/24 12:21,6.7,7
29851,2/9/24 12:41,11.2,4
29852,2/9/24 12:41,8.3,7
29853,2/9/24 12:41,8.3,7
29854,2/9/24 12:41,15.7,1
29855,2/9/24 12:41,26.1,1
29856,2/9/24 12:41,22.3,7
29857,2/9/24 12:41,8.3,7
29858,2/9/24 12:41,15.7,1
29859,2/9/24 12:41,18.9,7
29860,2/9/24 12:41,21.1,1
29861,2/9/24 12:41,18,7
29862,2/9/24 12:41,11.2,4
29863,2/9/24 12:41,16.5,4
29864,2/9/24 15:04,8.3,4
29865,2/9/24 15:04,11.9,4
29866,2/9/24 15:04,11.9,1
29867,2/9/24 15:04,21.6,7
29868,2/9/24 15:04,9.8,7
29869,2/9/24 18:50,19.5,1
29870,2/9/24 18:50,22.6,4
29871,2/9/24 18:50,21.7,4
29872,2/9/24 15:19,10.4,1
29873,2/9/24 15:19,15,4
29874,2/9/24 15:19,20.2,7
29875,2/9/24 15:19,15.7,4
29876,2/9/24 15:19,22.5,4
29877,2/9/24 15:19,13.5,7
29878,2/9/24 17:55,9.8,4
29879,2/9/24 11:20,6.7,7
29880,2/9/24 11:20,22.6,7
29881,2/9/24 11:20,18.7,1
29882,2/9/24 11:20,8.3,7
29883,2/9/24 11:20,9.8,4
29884,2/9/24 17:18,11.3,1
29885,2/9/24 18:47,10.4,4
29886,2/9/24 18:47,22.3,4
29887,2/9/24 18:47,9.8,4
29888,2/9/24 18:47,21.7,1
29889,2/9/24 18:47,18.8,4
29890,2/9/24 18:47,18.6,7
29891,2/9/24 20:06,6.7,7
29892,2/9/24 20:06,8.3,7
29893,2/9/24 20:06,8.3,4
29894,2/9/24 20:06,20.2,1
29895,2/9/24 20:06,13.4,1
29896,2/9/24 20:06,21.3,7
29897,2/9/24 20:06,11.9,4
29898,2/9/24 20:06,13.4,7
29899,2/9/24 20:06,24.2,1
29900,2/9/24 20:06,11.3,7
29901,2/9/24 20:06,11.1,1
29902,2/9/24 17:55,21.6,4
29903,2/9/24 17:55,18.1,1
29904,2/9/24 17:55,15.2,1
29905,2/9/24 17:55,16.4,1
29906,2/9/24 17:55,20.2,1
29907,2/9/24 17:55,26.8,4
29908,2/9/24 17:55,20.4,7
29909,2/9/24 17:55,13.4,4
29910,2/9/24 17:55,20.4,4
29911,2/9/24 17:55,15.9,7
29912,2/9/24 17:55,10.4,7
29913,2/9/24 17:55,11.3,7
29914,2/9/24 17:55,11.2,7
29915,2/9/24 14:05,26.1,7
29916,2/9/24 14:05,8.3,1
29917,2/9/24 14:05,19.8,7
29918,2/9/24 14:05,24.6,4
29919,2/9/24 19:06,10.4,1
29920,2/9/24 19:06,22.6,7
29921,2/9/24 19:06,15.6,4
29922,2/9/24 19:06,21.7,1
29923,2/9/24 19:06,16.3,7
29924,2/9/24 19:06,23.8,7
29925,2/9/24 13:13,9.8,4
29926,2/9/24 13:13,21.9,7
29927,2/9/24 13:13,15.8,1
29928,2/9/24 13:13,10.4,1
29929,2/9/24 13:13,23.2,1
29930,2/9/24 13:13,11.3,1
29931,2/9/24 13:13,11.9,4
29932,2/9/24 13:13,15.7,1
29933,2/9/24 13:13,20.1,1
29934,2/9/24 13:13,10.4,7
29935,2/9/24 18:42,15.8,4
29936,2/9/24 18:42,20.2,4
29937,2/9/24 18:42,11.3,4
29938,2/9/24 18:42,18.6,4
29939,2/9/24 18:42,21.1,7
29940,2/9/24 18:42,11.9,7
29941,2/9/24 18:42,16.6,1
29942,2/9/24 18:42,11.3,7
29943,2/9/24 18:42,18.7,7
29944,2/9/24 18:42,5.4,7
29945,2/9/24 10:45,26.8,4
29946,2/9/24 10:45,23.2,4
29947,2/9/24 10:45,11.3,4
29948,2/9/24 10:45,24.7,4
29949,2/9/24 17:18,10.4,1
29950,2/9/24 17:18,20.2,7
29951,2/9/24 17:18,15.7,4
29952,2/9/24 17:18,11.9,4
29953,2/9/24 17:18,20.4,1
29954,2/9/24 17:18,6.7,1
29955,2/9/24 17:18,21.1,4
29956,2/9/24 16:28,23.8,4
29957,2/9/24 16:28,21.7,4
29958,2/9/24 16:28,21.3,7
29959,2/9/24 16:28,9.8,4
29960,2/9/24 16:28,20.8,4
29961,2/9/24 16:28,19.5,4
29962,2/9/24 16:28,13.4,1
29963,2/9/24 16:28,9.8,7
29964,2/9/24 16:28,18.1,1
29965,2/9/24 16:28,11.2,1
29966,2/9/24 16:28,9.8,4
29967,2/9/24 16:28,8.3,7
29968,2/9/24 16:28,10.4,4
29969,2/9/24 18:21,22.6,4
29970,2/9/24 18:21,10.4,1
29971,2/9/24 13:37,19.7,4
29972,2/9/24 13:37,11.9,4
29973,2/9/24 13:37,6.7,4
29974,2/9/24 13:37,9.8,4
29975,2/9/24 14:39,15,7
29976,2/9/24 18:45,9.8,4
29977,2/9/24 18:45,15,7
29978,2/9/24 14:44,6.7,1
29979,2/9/24 14:44,9.8,1
29980,2/9/24 14:44,17.1,1
29981,2/9/24 14:44,19.8,1
29982,2/9/24 12:46,5.4,1
29983,2/9/24 12:46,22.5,7
29984,2/9/24 12:46,23.2,1
29985,2/9/24 12:46,25.3,4
29986,2/9/24 12:46,19.6,4
29987,2/9/24 12:46,9.8,7
29988,2/9/24 12:46,8.3,4
29989,2/9/24 12:46,18.1,4
29990,2/9/24 12:46,23.2,1
29991,2/9/24 12:46,9.8,7
29992,2/9/24 12:46,10.4,7
29993,2/9/24 12:46,8.3,4
29994,2/9/24 12:46,23.2,7
29995,2/9/24 12:46,15.7,4
29996,2/9/24 12:46,21.7,7
29997,2/9/24 12:46,18.9,4
29998,2/9/24 12:46,11.5,4
29999,2/9/24 12:46,9.8,7
30000,2/9/24 12:46,10.4,7
30001,2/9/24 12:46,15.7,7
30002,2/9/24 12:46,19.6,4
30003,2/9/24 12:46,25.3,4
30004,2/9/24 12:46,9.8,4
30005,2/9/24 12:46,11.9,7
30006,2/9/24 12:46,15.7,1
30007,2/9/24 12:46,24.7,1
30008,2/9/24 12:46,8.3,4
30009,2/10/24 11:21,8.5,5
30010,2/10/24 11:21,13.4,1
30011,2/10/24 11:19,15.6,1
30012,2/10/24 14:15,23.2,5
30013,2/10/24 14:15,13.4,5
30014,2/10/24 14:15,8.5,7
30015,2/10/24 11:41,4.4,7
30016,2/10/24 11:41,11.9,5
30017,2/10/24 11:41,11.3,5
30018,2/10/24 11:41,11.5,5
30019,2/10/24 12:37,23.2,7
30020,2/10/24 12:37,21.7,1
30021,2/10/24 12:37,6.7,7
30022,2/10/24 12:37,8.3,1
30023,2/10/24 12:37,21.6,5
30024,2/10/24 12:37,21.7,5
30025,2/10/24 15:15,9.8,1
30026,2/10/24 15:15,21.3,5
30027,2/10/24 15:49,10.4,5
30028,2/10/24 17:55,11.5,1
30029,2/10/24 17:55,12.7,1
30030,2/10/24 10:18,18,5
30031,2/10/24 10:18,20.2,7
30032,2/10/24 15:10,20.4,5
30033,2/10/24 15:10,6.7,7
30034,2/10/24 18:14,25.3,7
30035,2/10/24 18:14,11.5,5
30036,2/10/24 18:14,24.7,1
30037,2/10/24 13:04,23.1,1
30038,2/10/24 13:04,9.8,5
30039,2/10/24 13:04,11.2,5
30040,2/10/24 13:04,15.6,7
30041,2/10/24 16:28,21.7,1
30042,2/10/24 16:28,11.9,5
30043,2/10/24 16:28,13.4,1
30044,2/10/24 16:48,9.8,1
30045,2/10/24 16:48,13.4,7
30046,2/10/24 16:58,8.5,5
30047,2/10/24 16:58,11.9,5
30048,2/10/24 16:58,10.4,1
30049,2/10/24 16:58,22.3,7
30050,2/10/24 16:58,6.7,7
30051,2/10/24 16:58,11.5,7
30052,2/10/24 16:58,16.3,7
30053,2/10/24 15:34,8.5,5
30054,2/10/24 15:34,8.5,5
30055,2/10/24 15:34,21.7,5
30056,2/10/24 15:34,6.7,1
30057,2/10/24 15:34,11.3,7
30058,2/10/24 16:20,18.7,5
30059,2/10/24 16:20,11.9,1
30060,2/10/24 16:20,18.3,7
30061,2/10/24 16:35,9.8,7
30062,2/10/24 16:35,24.2,1
30063,2/10/24 16:35,21.3,7
30064,2/10/24 16:35,9.8,7
30065,2/10/24 16:35,19.6,5
30066,2/10/24 14:53,23.2,1
30067,2/10/24 12:35,9.8,1
30068,2/10/24 12:35,18.6,7
30069,2/10/24 12:35,15,1
30070,2/10/24 12:35,21,1
30071,2/10/24 12:35,15.8,7
30072,2/10/24 17:33,16.6,5
30073,2/10/24 17:33,9.8,5
30074,2/10/24 17:33,15.7,5
30075,2/10/24 17:33,11.3,1
30076,2/10/24 17:33,5.2,5
30077,2/10/24 11:31,19.6,1
30078,2/10/24 11:31,15.7,5
30079,2/10/24 11:31,21.7,5
30080,2/10/24 11:31,18.1,7
30081,2/10/24 11:31,11.9,7
30082,2/10/24 11:31,19.6,1
30083,2/10/24 12:59,8.3,7
30084,2/10/24 12:59,21.7,1
30085,2/10/24 13:06,8.3,5
30086,2/10/24 13:06,8.5,1
30087,2/10/24 13:06,23.8,1
30088,2/10/24 19:39,21.7,5
30089,2/10/24 16:48,11.9,7
30090,2/10/24 16:48,19.8,1
30091,2/10/24 16:48,24.6,1
30092,2/10/24 16:48,20.2,5
30093,2/10/24 16:48,9.8,7
30094,2/10/24 14:15,5.2,1
30095,2/10/24 14:15,11.9,1
30096,2/10/24 14:15,11.3,1
30097,2/10/24 14:15,19.6,7
30098,2/10/24 20:51,17.1,1
30099,2/10/24 20:51,21.7,1
30100,2/10/24 20:51,21.6,5
30101,2/10/24 20:51,6.7,1
30102,2/10/24 20:51,13.7,1
30103,2/10/24 20:51,19.6,7
30104,2/10/24 20:51,23.8,5
30105,2/10/24 20:51,10.4,7
30106,2/10/24 20:51,5.2,7
30107,2/10/24 20:51,9.8,5
30108,2/10/24 20:51,19.6,7
30109,2/10/24 10:05,11.9,5
30110,2/10/24 10:05,5.2,5
30111,2/10/24 13:41,14.8,7
30112,2/10/24 13:41,11.9,5
30113,2/10/24 13:41,13.4,7
30114,2/10/24 13:41,5.2,1
30115,2/10/24 20:53,11.9,5
30116,2/10/24 18:51,10.4,5
30117,2/10/24 18:51,15.7,5
30118,2/10/24 17:30,11.5,7
30119,2/10/24 17:30,10.4,1
30120,2/10/24 14:46,11.3,7
30121,2/10/24 14:46,16.5,1
30122,2/10/24 17:12,22.7,5
30123,2/10/24 17:12,9.8,5
30124,2/10/24 17:12,8.3,1
30125,2/10/24 17:44,22.8,5
30126,2/10/24 17:44,13.4,1
30127,2/10/24 17:44,20.4,1
30128,2/10/24 17:44,11.2,7
30129,2/10/24 17:44,16.5,1
30130,2/10/24 17:44,21.9,5
30131,2/10/24 20:13,9.8,5
30132,2/10/24 20:13,4.4,1
30133,2/10/24 11:06,13.4,5
30134,2/10/24 11:06,22.3,1
30135,2/10/24 11:06,11.9,5
30136,2/10/24 11:06,16.6,1
30137,2/10/24 11:06,23.4,1
30138,2/10/24 12:54,20.2,7
30139,2/10/24 12:54,18.6,7
30140,2/10/24 12:54,15,5
30141,2/10/24 12:54,20,7
30142,2/10/24 12:54,11.9,7
30143,2/10/24 12:54,8.3,1
30144,2/10/24 12:54,8.3,5
30145,2/10/24 12:54,23.2,5
30146,2/10/24 12:54,16.5,7
30147,2/10/24 17:33,4.4,7
30148,2/10/24 13:54,8.3,7
30149,2/10/24 15:24,20.4,1
30150,2/10/24 15:24,25.5,5
30151,2/10/24 15:24,20.8,7
30152,2/10/24 20:12,23.2,5
30153,2/10/24 17:18,21.7,1
30154,2/10/24 17:18,13.4,5
30155,2/10/24 17:18,10.4,1
30156,2/10/24 18:07,11.3,1
30157,2/10/24 18:07,15.2,5
30158,2/10/24 18:07,8.3,7
30159,2/10/24 18:07,9.8,7
30160,2/10/24 18:07,23.1,5
30161,2/10/24 18:07,15.8,7
30162,2/10/24 18:07,15.8,7
30163,2/10/24 18:07,19.6,5
30164,2/10/24 18:07,11.3,1
30165,2/10/24 18:07,11.3,5
30166,2/10/24 18:07,10.4,7
30167,2/10/24 18:07,21.1,5
30168,2/10/24 18:07,13.4,7
30169,2/10/24 18:07,9.8,7
30170,2/10/24 18:07,13.4,7
30171,2/10/24 12:03,15.2,5
30172,2/10/24 19:30,9.8,7
30173,2/10/24 19:30,21.7,5
30174,2/10/24 15:08,10.4,5
30175,2/10/24 15:08,24.7,1
30176,2/10/24 15:08,14.8,1
30177,2/10/24 15:08,21.1,7
30178,2/10/24 17:48,18,7
30179,2/10/24 17:48,8.5,7
30180,2/10/24 12:05,20.9,1
30181,2/10/24 12:05,23.2,5
30182,2/10/24 16:24,11.9,7
30183,2/10/24 16:24,11.9,5
30184,2/10/24 16:24,13.4,5
30185,2/10/24 16:24,8.3,7
30186,2/10/24 16:24,21.1,1
30187,2/10/24 16:24,6.7,5
30188,2/10/24 16:24,5.2,5
30189,2/10/24 16:24,10.4,1
30190,2/10/24 16:24,8.5,7
30191,2/10/24 16:24,17.1,1
30192,2/10/24 16:24,22.3,5
30193,2/10/24 16:24,20.9,7
30194,2/10/24 18:33,11.9,1
30195,2/10/24 18:33,6.7,5
30196,2/10/24 18:33,11.3,1
30197,2/10/24 15:05,10.4,1
30198,2/10/24 15:05,20.2,1
30199,2/10/24 15:05,11.9,5
30200,2/10/24 15:05,15.7,1
30201,2/10/24 15:05,23.8,5
30202,2/10/24 15:05,21.7,7
30203,2/10/24 15:05,19.6,5
30204,2/10/24 15:05,9.8,7
30205,2/10/24 15:05,11.9,7
30206,2/10/24 14:05,21.3,5
30207,2/10/24 14:05,20.4,5
30208,2/10/24 14:05,11.3,5
30209,2/10/24 14:05,11.3,7
30210,2/10/24 14:05,18.7,7
30211,2/10/24 14:05,11.9,5
30212,2/10/24 14:05,11.9,5
30213,2/10/24 14:05,8.3,5
30214,2/10/24 14:05,16.6,7
30215,2/10/24 14:05,12.1,1
30216,2/10/24 14:05,18,1
30217,2/10/24 14:05,13.4,1
30218,2/10/24 14:05,18.1,1
30219,2/10/24 14:05,24.7,5
30220,2/10/24 14:05,20.2,1
30221,2/10/24 10:48,11.3,7
30222,2/10/24 18:45,11.9,7
30223,2/10/24 18:45,20.2,5
30224,2/10/24 18:45,11.9,5
30225,2/10/24 19:59,11.9,1
30226,2/10/24 19:59,9.8,5
30227,2/10/24 19:59,17.8,5
30228,2/10/24 19:59,11.5,7
30229,2/10/24 19:59,22.3,7
30230,2/10/24 19:59,20.8,5
30231,2/10/24 19:59,11.9,1
30232,2/10/24 19:59,13.4,7
30233,2/10/24 19:59,15.6,1
30234,2/10/24 19:59,11.5,5
30235,2/10/24 19:59,15.6,1
30236,2/10/24 19:59,21.7,5
30237,2/10/24 19:59,11.9,7
30238,2/10/24 19:59,27,1
30239,2/10/24 19:59,10.4,7
30240,2/10/24 19:59,24,7
30241,2/10/24 19:59,15,7
30242,2/10/24 18:03,9.8,5
30243,2/10/24 18:03,11.9,5
30244,2/10/24 18:03,21.7,7
30245,2/10/24 18:03,6.7,5
30246,2/10/24 18:03,15.7,7
30247,2/10/24 18:03,21,5
30248,2/10/24 18:03,16.5,7
30249,2/10/24 18:03,11.9,7
30250,2/10/24 18:03,16.5,7
30251,2/10/24 19:25,5.2,7
30252,2/10/24 19:25,21.1,7
30253,2/10/24 19:25,11.3,7
30254,2/10/24 19:25,13.7,7
30255,2/10/24 19:25,9.8,5
30256,2/10/24 19:25,27.6,5
30257,2/10/24 16:08,5.2,7
30258,2/10/24 16:08,11.3,1
30259,2/10/24 16:08,11.9,1
30260,2/10/24 13:33,21,1
30261,2/10/24 10:08,21.7,7
30262,2/10/24 10:08,21,1
30263,2/10/24 10:08,23.8,1
30264,2/10/24 10:08,11.9,7
30265,2/10/24 10:08,18.1,5
30266,2/10/24 15:52,4.4,1
30267,2/10/24 15:52,23.2,5
30268,2/10/24 15:52,13.7,7
30269,2/10/24 15:52,11.2,5
30270,2/10/24 15:52,18.3,1
30271,2/10/24 15:52,24.9,5
30272,2/10/24 11:24,20.2,7
30273,2/10/24 19:14,8.3,1
30274,2/10/24 19:14,21.6,1
30275,2/10/24 19:14,11.9,5
30276,2/10/24 19:14,19.6,1
30277,2/10/24 10:11,15.7,5
30278,2/10/24 10:11,15.7,5
30279,2/10/24 10:11,6.7,7
30280,2/10/24 10:11,16.5,7
30281,2/10/24 10:11,5.2,5
30282,2/10/24 12:30,11.9,5
30283,2/10/24 12:30,6.7,7
30284,2/10/24 12:30,9.8,1
30285,2/10/24 12:30,21.1,7
30286,2/10/24 12:30,8.3,1
30287,2/10/24 12:30,18,5
30288,2/10/24 12:30,16.4,5
30289,2/10/24 12:30,20.1,1
30290,2/10/24 12:30,16.7,1
30291,2/10/24 12:30,11.2,5
30292,2/10/24 16:07,20.2,5
30293,2/10/24 16:07,5.2,1
30294,2/10/24 16:07,9.8,1
30295,2/10/24 11:33,23.8,1
30296,2/10/24 11:33,9.8,5
30297,2/10/24 11:33,21.7,1
30298,2/10/24 11:33,9.8,5
30299,2/10/24 11:33,8.3,5
30300,2/10/24 11:33,8.3,7
30301,2/10/24 11:33,11.3,7
30302,2/10/24 11:33,11.3,1
30303,2/10/24 14:26,4.4,1
30304,2/10/24 14:26,11.2,7
30305,2/10/24 14:26,9.8,5
30306,2/10/24 14:26,20.2,7
30307,2/10/24 14:26,17.8,1
30308,2/10/24 14:26,8.5,1
30309,2/10/24 14:26,23.2,7
30310,2/10/24 14:26,18,1
30311,2/10/24 14:26,11.9,1
30312,2/10/24 14:52,13.4,7
30313,2/10/24 14:52,11.3,1
30314,2/10/24 14:52,21.7,7
30315,2/10/24 13:30,23.2,1
30316,2/10/24 13:30,9.8,1
30317,2/10/24 13:30,15,1
30318,2/10/24 18:53,10.4,1
30319,2/10/24 18:16,24.7,5
30320,2/10/24 18:16,9.8,1
30321,2/10/24 18:16,9.8,7
30322,2/10/24 18:16,21.7,7
30323,2/10/24 18:16,23.4,1
30324,2/10/24 18:16,10.4,5
30325,2/10/24 18:16,9.8,5
30326,2/10/24 18:16,15.7,5
30327,2/10/24 12:02,13.4,5
30328,2/10/24 12:02,11.9,7
30329,2/10/24 12:02,8.3,1
30330,2/10/24 13:57,21.1,1
30331,2/10/24 20:22,8.3,1
30332,2/10/24 20:22,22.4,7
30333,2/10/24 20:18,15,1
30334,2/10/24 20:18,13.4,5
30335,2/10/24 20:18,20.2,7
30336,2/10/24 20:18,18.1,1
30337,2/10/24 15:54,9.8,7
30338,2/10/24 13:15,15,7
30339,2/10/24 13:15,11.9,1
30340,2/10/24 15:46,17.9,5
30341,2/10/24 15:46,11.5,7
30342,2/10/24 11:27,21.7,5
30343,2/10/24 11:27,18.1,5
30344,2/10/24 11:27,19.6,1
30345,2/10/24 11:27,15,1
30346,2/10/24 11:27,13.5,5
30347,2/10/24 11:27,20.8,5
30348,2/10/24 11:27,4.4,5
30349,2/10/24 11:27,11.5,5
30350,2/10/24 15:26,16.5,1
30351,2/10/24 16:05,11.3,7
30352,2/10/24 16:05,13.4,7
30353,2/10/24 16:05,21.7,7
30354,2/10/24 16:05,21.7,1
30355,2/10/24 16:05,10.4,5
30356,2/10/24 19:57,23.8,1
30357,2/10/24 18:36,5.2,1
30358,2/10/24 18:36,21.3,7
30359,2/10/24 18:36,9.8,5
30360,2/10/24 18:36,9.8,7
30361,2/10/24 18:44,9.8,1
30362,2/10/24 18:44,11.9,7
30363,2/10/24 18:44,9.8,5
30364,2/10/24 18:44,11.9,5
30365,2/10/24 18:44,11.9,5
30366,2/10/24 18:44,15.7,1
30367,2/10/24 11:21,20.2,1
30368,2/10/24 19:20,20.2,1
30369,2/10/24 19:20,13.4,7
30370,2/10/24 19:20,10.4,7
30371,2/10/24 19:20,6.7,1
30372,2/10/24 16:24,10.4,7
30373,2/10/24 16:24,10.4,5
30374,2/10/24 16:24,17.1,7
30375,2/10/24 13:36,15.7,1
30376,2/10/24 19:55,5.2,1
30377,2/10/24 19:55,8.5,7
30378,2/10/24 19:55,18.3,7
30379,2/10/24 14:42,23.8,1
30380,2/10/24 16:48,21.7,5
30381,2/10/24 16:48,11.5,5
30382,2/10/24 16:48,21.6,5
30383,2/10/24 16:48,9.8,1
30384,2/10/24 16:48,13.5,7
30385,2/10/24 13:21,5.2,7
30386,2/10/24 13:21,18.6,7
30387,2/10/24 12:00,25.3,7
30388,2/10/24 18:02,8.3,5
30389,2/10/24 10:15,10.4,7
30390,2/10/24 10:15,18.1,5
30391,2/10/24 10:15,11.3,7
30392,2/10/24 10:15,24.6,7
30393,2/10/24 10:15,10.4,7
30394,2/10/24 10:15,9.8,5
30395,2/10/24 10:15,24.6,1
30396,2/10/24 10:15,19.6,5
30397,2/10/24 10:15,22.4,7
30398,2/10/24 10:15,8.5,7
30399,2/10/24 10:15,10.4,1
30400,2/10/24 16:15,21.1,1
30401,2/10/24 10:26,22.3,1
30402,2/10/24 10:26,17.9,5
30403,2/10/24 10:26,22.3,1
30404,2/10/24 16:43,5.4,7
30405,2/10/24 16:43,10.4,1
30406,2/11/24 19:09,11.3,1
30407,2/11/24 19:09,11.9,3
30408,2/11/24 19:09,8.3,3
30409,2/11/24 13:12,10.4,8
30410,2/11/24 13:12,11.3,3
30411,2/11/24 13:12,22.6,8
30412,2/11/24 15:25,22.3,1
30413,2/11/24 14:20,11.3,3
30414,2/11/24 14:20,8.5,8
30415,2/11/24 14:20,23.8,8
30416,2/11/24 19:19,11.3,8
30417,2/11/24 19:19,11.3,3
30418,2/11/24 14:59,19.6,1
30419,2/11/24 14:59,21.1,3
30420,2/11/24 14:59,26.8,3
30421,2/11/24 14:59,21.3,8
30422,2/11/24 14:59,16.3,8
30423,2/11/24 11:35,13.5,3
30424,2/11/24 17:26,11.9,3
30425,2/11/24 17:26,13.4,3
30426,2/11/24 17:26,8.3,1
30427,2/11/24 17:26,21.3,8
30428,2/11/24 17:26,8.3,8
30429,2/11/24 17:26,9.8,8
30430,2/11/24 17:26,9.8,1
30431,2/11/24 14:45,13.4,3
30432,2/11/24 14:45,22.3,8
30433,2/11/24 14:45,19.6,3
30434,2/11/24 14:45,13.4,8
30435,2/11/24 14:45,11.9,1
30436,2/11/24 14:45,23.2,3
30437,2/11/24 14:45,18.6,3
30438,2/11/24 14:45,23.4,3
30439,2/11/24 14:45,15.6,1
30440,2/11/24 14:45,20.4,8
30441,2/11/24 14:45,20.2,3
30442,2/11/24 19:32,10.4,1
30443,2/11/24 19:32,20.2,3
30444,2/11/24 19:32,21.1,1
30445,2/11/24 19:32,9.8,8
30446,2/11/24 13:47,19.8,8
30447,2/11/24 14:35,6.7,8
30448,2/11/24 14:35,16.5,8
30449,2/11/24 14:35,15,8
30450,2/11/24 14:35,8.5,1
30451,2/11/24 14:35,13.4,1
30452,2/11/24 11:11,9.8,8
30453,2/11/24 11:11,11.3,3
30454,2/11/24 11:11,10.4,3
30455,2/11/24 11:11,23.2,8
30456,2/11/24 11:11,11.9,8
30457,2/11/24 11:16,11.9,8
30458,2/11/24 11:16,4.4,1
30459,2/11/24 11:16,22.6,8
30460,2/11/24 11:16,25.5,8
30461,2/11/24 11:16,25.5,1
30462,2/11/24 11:16,17.1,3
30463,2/11/24 11:16,10.4,1
30464,2/11/24 11:16,11.9,1
30465,2/11/24 11:27,19.6,1
30466,2/11/24 11:27,19.6,1
30467,2/11/24 11:27,18.3,1
30468,2/11/24 11:27,11.3,1
30469,2/11/24 11:27,8.5,8
30470,2/11/24 11:27,13.4,1
30471,2/11/24 15:51,18.7,8
30472,2/11/24 15:51,11.9,1
30473,2/11/24 15:51,6.7,8
30474,2/11/24 15:51,11.9,1
30475,2/11/24 15:51,23.1,3
30476,2/11/24 15:51,11.2,8
30477,2/11/24 15:51,9.8,1
30478,2/11/24 15:51,16.6,8
30479,2/11/24 15:51,22.5,8
30480,2/11/24 15:51,13.7,1
30481,2/11/24 15:51,21.7,8
30482,2/11/24 15:51,10.4,8
30483,2/11/24 15:51,19.6,8
30484,2/11/24 15:51,4.4,3
30485,2/11/24 11:25,11.3,1
30486,2/11/24 11:25,8.5,1
30487,2/11/24 11:25,10.4,3
30488,2/11/24 11:25,21.7,3
