order_item_id,order_id,quantity,container_id
73737,49249,1,1
73738,49249,1,2
73739,49250,1,6
73740,49251,1,12
73741,49252,1,6
73742,49253,1,4
73743,49253,1,4
73744,49254,1,3
73745,49254,1,9
73746,49255,1,6
73747,49256,1,4
73748,49256,1,3
73749,49257,1,5
73750,49258,1,4
73751,49258,1,5
73752,49259,1,10
73753,49260,1,11
73754,49260,1,4
73755,49261,1,4
73756,49262,1,4
73757,49263,1,9
73758,49264,1,10
73759,49264,1,3
73760,49265,1,8
73761,49265,1,8
73762,49266,1,2
73763,49267,1,12
73764,49268,1,1
73765,49269,1,2
73766,49270,1,5
73767,49270,1,4
73768,49271,1,1
73769,49272,1,9
73770,49273,1,2
73771,49273,1,11
73772,49274,1,9
73773,49275,1,1
73774,49276,1,13
73775,49276,1,12
73776,49277,1,9
73777,49277,1,2
73778,49278,1,5
73779,49278,1,8
73780,49279,1,4
73781,49279,1,4
73782,49280,1,2
73783,49281,1,3
73784,49282,1,1
73785,49282,1,5
73786,49283,1,1
73787,49284,1,5
73788,49284,1,9
73789,49285,1,3
73790,49286,1,5
73791,49286,1,9
73792,49287,1,4
73793,49287,1,10
73794,49288,1,3
73795,49289,1,3
73796,49290,1,1
73797,49290,1,5
73798,49291,1,4
73799,49291,1,10
73800,49292,1,7
73801,49293,1,5
73802,49294,1,2
73803,49295,1,10
73804,49295,1,2
73805,49296,1,4
73806,49297,1,2
73807,49297,1,4
73808,49298,1,7
73809,49299,1,6
73810,49300,1,4
73811,49300,1,1
73812,49301,1,3
73813,49302,1,8
73814,49303,1,4
73815,49304,1,7
73816,49305,1,2
73817,49305,1,6
73818,49306,1,5
73819,49307,1,1
73820,49307,1,8
73821,49308,1,6
73822,49308,1,2
73823,49309,1,11
73824,49310,1,4
73825,49310,1,4
73826,49311,1,1
73827,49311,1,2
73828,49312,1,7
73829,49313,1,2
73830,49314,1,8
73831,49314,1,8
73832,49315,1,1
73833,49316,1,8
73834,49316,1,8
73835,49317,1,13
73836,49318,1,1
73837,49318,1,2
73838,49319,1,9
73839,49319,1,7
73840,49320,1,4
73841,49320,1,6
73842,49321,1,8
73843,49322,1,9
73844,49323,1,8
73845,49323,1,3
73846,49324,1,14
73847,49324,1,3
73848,49325,1,2
73849,49325,1,2
73850,49326,1,8
73851,49327,1,4
73852,49327,1,14
73853,49328,1,9
73854,49329,1,3
73855,49330,1,1
73856,49330,1,5
73857,49331,1,3
73858,49331,1,3
73859,49332,1,9
73860,49333,1,6
73861,49333,1,11
73862,49334,1,2
73863,49334,1,9
73864,49335,1,9
73865,49336,1,3
73866,49336,1,7
73867,49337,1,4
73868,49338,1,8
73869,49339,1,9
73870,49340,1,3
73871,49341,1,1
73872,49341,1,8
73873,49342,1,3
73874,49343,1,9
73875,49343,1,9
73876,49344,1,5
73877,49345,1,5
73878,49346,1,4
73879,49346,1,1
73880,49347,1,4
73881,49348,1,9
73882,49348,1,6
73883,49349,1,3
73884,49349,1,5
73885,49350,1,2
73886,49350,1,13
73887,49351,1,8
73888,49351,1,6
73889,49352,1,1
73890,49353,1,2
73891,49353,1,1
73892,49354,1,6
73893,49354,1,14
73894,49355,1,1
73895,49355,1,14
73896,49356,1,2
73897,49357,1,7
73898,49358,1,9
73899,49359,1,1
73900,49359,1,6
73901,49360,1,6
73902,49360,1,6
73903,49361,1,3
73904,49362,1,8
73905,49362,1,3
73906,49363,1,2
73907,49363,1,1
73908,49364,1,3
73909,49365,1,1
73910,49366,1,5
73911,49366,1,6
73912,49367,1,1
73913,49367,1,10
73914,49368,1,4
73915,49369,1,1
73916,49369,1,4
73917,49370,1,1
73918,49371,1,5
73919,49372,1,7
73920,49373,1,4
73921,49374,1,12
73922,49374,1,2
73923,49375,1,3
73924,49376,1,11
73925,49376,1,1
73926,49377,1,6
73927,49377,1,12
73928,49378,1,5
73929,49379,1,9
73930,49380,1,4
73931,49380,1,8
73932,49381,1,3
73933,49381,1,1
73934,49382,1,4
73935,49383,1,14
73936,49384,1,2
73937,49385,1,12
73938,49386,1,2
73939,49386,1,4
73940,49387,1,5
73941,49388,1,4
73942,49389,1,14
73943,49390,1,3
73944,49390,1,3
73945,49391,1,4
73946,49392,1,4
73947,49393,1,7
73948,49393,1,2
73949,49394,1,7
73950,49395,1,2
73951,49396,1,9
73952,49396,1,5
73953,49397,1,2
73954,49397,1,10
73955,49398,1,4
73956,49398,1,5
73957,49399,1,2
73958,49400,1,2
73959,49400,1,2
73960,49401,1,3
73961,49401,1,6
73962,49402,1,5
73963,49402,1,4
73964,49403,1,3
73965,49404,1,8
73966,49405,1,10
73967,49406,1,1
73968,49407,1,2
73969,49407,1,3
73970,49408,1,4
73971,49409,1,8
73972,49409,1,3
73973,49410,1,2
73974,49411,1,11
73975,49411,1,8
73976,49412,1,9
73977,49413,1,7
73978,49413,1,4
73979,49414,1,4
73980,49414,1,10
73981,49415,1,3
73982,49416,1,2
73983,49416,1,5
73984,49417,1,5
73985,49417,1,9
73986,49418,1,8
73987,49418,1,9
73988,49419,1,1
73989,49420,1,12
73990,49420,1,1
73991,49421,1,5
73992,49421,1,4
73993,49422,1,3
73994,49423,1,1
73995,49424,1,6
73996,49425,1,10
73997,49425,1,2
73998,49426,1,9
73999,49426,1,10
74000,49427,1,3
74001,49427,1,2
74002,49428,1,5
74003,49429,1,5
74004,49429,1,2
74005,49430,1,11
74006,49430,1,2
74007,49431,1,4
74008,49431,1,5
74009,49432,1,3
74010,49432,1,11
74011,49433,1,5
74012,49433,1,4
74013,49434,1,2
74014,49435,1,2
74015,49435,1,7
74016,49436,1,3
74017,49436,1,2
74018,49437,1,8
74019,49438,1,4
74020,49438,1,8
74021,49439,1,2
74022,49440,1,6
74023,49441,1,4
74024,49442,1,1
74025,49442,1,10
74026,49443,1,2
74027,49444,1,1
74028,49444,1,2
74029,49445,1,8
74030,49446,1,2
74031,49446,1,10
74032,49447,1,6
74033,49448,1,2
74034,49449,1,5
74035,49450,1,8
74036,49451,1,3
74037,49452,1,3
74038,49452,1,2
74039,49453,1,10
74040,49453,1,3
74041,49454,1,3
74042,49455,1,6
74043,49456,1,9
74044,49457,1,10
74045,49458,1,7
74046,49458,1,1
74047,49459,1,10
74048,49460,1,4
74049,49460,1,13
74050,49461,1,3
74051,49462,1,2
74052,49462,1,4
74053,49463,1,5
74054,49463,1,11
74055,49464,1,6
74056,49464,1,7
74057,49465,1,1
74058,49465,1,1
74059,49466,1,4
74060,49467,1,4
74061,49467,1,10
74062,49468,1,5
74063,49469,1,1
74064,49469,1,10
74065,49470,1,1
74066,49470,1,3
74067,49471,1,5
74068,49472,1,4
74069,49472,1,1
74070,49473,1,8
74071,49474,1,9
74072,49474,1,14
74073,49475,1,8
74074,49475,1,6
74075,49476,1,8
74076,49476,1,5
74077,49477,1,5
74078,49477,1,1
74079,49478,1,2
74080,49479,1,1
74081,49480,1,12
74082,49480,1,6
74083,49481,1,4
74084,49481,1,2
74085,49482,1,2
74086,49482,1,2
74087,49483,1,12
74088,49483,1,2
74089,49484,1,5
74090,49484,1,9
74091,49485,1,9
74092,49485,1,7
74093,49486,1,5
74094,49487,1,3
74095,49487,1,11
74096,49488,1,1
74097,49489,1,11
74098,49489,1,11
74099,49490,1,2
74100,49490,1,1
74101,49491,1,2
74102,49491,1,6
74103,49492,1,6
74104,49493,1,5
74105,49493,1,1
74106,49494,1,2
74107,49494,1,6
74108,49495,1,14
74109,49495,1,7
74110,49496,1,10
74111,49497,1,3
74112,49498,1,6
74113,49499,1,6
74114,49500,1,7
74115,49500,1,4
74116,49501,1,4
74117,49501,1,6
74118,49502,1,2
74119,49502,1,10
74120,49503,1,14
74121,49503,1,2
74122,49504,1,7
74123,49504,1,4
74124,49505,1,5
74125,49505,1,11
74126,49506,1,5
74127,49506,1,2
74128,49507,1,9
74129,49508,1,14
74130,49508,1,2
74131,49509,1,5
74132,49509,1,1
74133,49510,1,3
74134,49510,1,3
74135,49511,1,2
74136,49511,1,1
74137,49512,1,3
74138,49512,1,1
74139,49513,1,7
74140,49514,1,1
74141,49515,1,3
74142,49515,1,14
74143,49516,1,2
74144,49516,1,6
74145,49517,1,11
74146,49518,1,2
74147,49518,1,3
74148,49519,1,6
74149,49520,1,9
74150,49521,1,6
74151,49522,1,5
74152,49522,1,2
74153,49523,1,4
74154,49523,1,13
74155,49524,1,1
74156,49525,1,2
74157,49525,1,2
74158,49526,1,2
74159,49527,1,1
74160,49528,1,3
74161,49529,1,5
74162,49530,1,3
74163,49531,1,5
74164,49532,1,3
74165,49532,1,8
74166,49533,1,5
74167,49534,1,3
74168,49535,1,2
74169,49536,1,2
74170,49536,1,2
74171,49537,1,4
74172,49538,1,4
74173,49539,1,8
74174,49539,1,10
74175,49540,1,3
74176,49541,1,9
74177,49541,1,8
74178,49542,1,8
74179,49542,1,6
74180,49543,1,5
74181,49543,1,2
74182,49544,1,9
74183,49544,1,3
74184,49545,1,11
74185,49545,1,4
74186,49546,1,3
74187,49547,1,6
74188,49547,1,2
74189,49548,1,4
74190,49548,1,5
74191,49549,1,4
74192,49549,1,4
74193,49550,1,5
74194,49551,1,6
74195,49552,1,14
74196,49553,1,2
74197,49553,1,1
74198,49554,1,5
74199,49554,1,9
74200,49555,1,4
74201,49556,1,3
74202,49556,1,2
74203,49557,1,6
74204,49558,1,6
74205,49559,1,14
74206,49560,1,4
74207,49560,1,9
74208,49561,1,1
74209,49561,1,1
74210,49562,1,2
74211,49563,1,9
74212,49563,1,3
74213,49564,1,1
74214,49564,1,9
74215,49565,1,7
74216,49566,1,5
74217,49567,1,5
74218,49567,1,1
74219,49568,1,3
74220,49569,1,5
74221,49569,1,3
74222,49570,1,4
74223,49571,1,3
74224,49571,1,2
74225,49572,1,3
74226,49573,1,1
74227,49574,1,1
74228,49575,1,4
74229,49575,1,3
74230,49576,1,7
74231,49577,1,7
74232,49578,1,1
74233,49579,1,2
74234,49580,1,5
74235,49580,1,5
74236,49581,1,7
74237,49581,1,6
74238,49582,1,11
74239,49583,1,4
74240,49583,1,1
74241,49584,1,6
74242,49584,1,5
74243,49585,1,3
74244,49585,1,3
74245,49586,1,3
74246,49587,1,1
74247,49588,1,5
74248,49589,1,5
74249,49589,1,5
74250,49590,1,8
74251,49591,1,9
74252,49591,1,4
74253,49592,1,10
74254,49593,1,3
74255,49594,1,11
74256,49594,1,4
74257,49595,1,9
74258,49596,1,1
74259,49596,1,10
74260,49597,1,11
74261,49597,1,1
74262,49598,1,3
74263,49598,1,2
74264,49599,1,4
74265,49599,1,10
74266,49600,1,5
74267,49600,1,4
74268,49601,1,4
74269,49602,1,5
74270,49602,1,4
74271,49603,1,5
74272,49604,1,5
74273,49605,1,2
74274,49605,1,14
74275,49606,1,1
74276,49607,1,4
74277,49608,1,11
74278,49608,1,5
74279,49609,1,5
74280,49609,1,2
74281,49610,1,1
74282,49611,1,2
74283,49612,1,6
74284,49612,1,9
74285,49613,1,5
74286,49613,1,6
74287,49614,1,8
74288,49614,1,4
74289,49615,1,7
74290,49615,1,2
74291,49616,1,7
74292,49616,1,3
74293,49617,1,3
74294,49617,1,10
74295,49618,1,2
74296,49619,1,1
74297,49619,1,2
74298,49620,1,9
74299,49620,1,1
74300,49621,1,4
74301,49621,1,4
74302,49622,1,6
74303,49622,1,3
74304,49623,1,5
74305,49623,1,7
74306,49624,1,4
74307,49624,1,1
74308,49625,1,3
74309,49625,1,4
74310,49626,1,1
74311,49627,1,3
74312,49627,1,1
74313,49628,1,11
74314,49629,1,3
74315,49630,1,2
74316,49631,1,3
74317,49631,1,4
74318,49632,1,6
74319,49632,1,3
74320,49633,1,1
74321,49633,1,4
74322,49634,1,1
74323,49635,1,5
74324,49636,1,10
74325,49636,1,2
74326,49637,1,14
74327,49637,1,7
74328,49638,1,2
74329,49639,1,8
74330,49640,1,14
74331,49641,1,2
74332,49642,1,3
74333,49643,1,1
74334,49643,1,5
74335,49644,1,10
74336,49645,1,2
74337,49646,1,6
74338,49647,1,3
74339,49647,1,7
74340,49648,1,6
74341,49649,1,3
74342,49649,1,2
74343,49650,1,1
74344,49651,1,8
74345,49651,1,4
74346,49652,1,5
74347,49653,1,10
74348,49653,1,2
74349,49654,1,6
74350,49655,1,13
74351,49655,1,11
74352,49656,1,7
74353,49657,1,4
74354,49658,1,5
74355,49658,1,2
74356,49659,1,7
74357,49660,1,4
74358,49661,1,3
74359,49661,1,1
74360,49662,1,9
74361,49663,1,3
74362,49664,1,2
74363,49664,1,4
74364,49665,1,6
74365,49665,1,7
74366,49666,1,1
74367,49666,1,6
74368,49667,1,2
74369,49667,1,3
74370,49668,1,7
74371,49668,1,3
74372,49669,1,12
74373,49669,1,9
74374,49670,1,4
74375,49671,1,8
74376,49672,1,2
74377,49672,1,6
74378,49673,1,6
74379,49673,1,10
74380,49674,1,2
74381,49675,1,5
74382,49676,1,1
74383,49677,1,10
74384,49677,1,7
74385,49678,1,1
74386,49679,1,5
74387,49679,1,2
74388,49680,1,1
74389,49681,1,7
74390,49681,1,9
74391,49682,1,5
74392,49682,1,5
74393,49683,1,4
74394,49684,1,2
74395,49685,1,1
74396,49685,1,4
74397,49686,1,5
74398,49687,1,1
74399,49688,1,1
74400,49688,1,1
74401,49689,1,1
74402,49689,1,6
74403,49690,1,10
74404,49690,1,10
74405,49691,1,10
74406,49692,1,9
74407,49692,1,1
74408,49693,1,4
74409,49694,1,9
74410,49694,1,2
74411,49695,1,12
74412,49696,1,2
74413,49696,1,6
74414,49697,1,11
74415,49698,1,10
74416,49699,1,3
74417,49699,1,7
74418,49700,1,14
74419,49700,1,7
74420,49701,1,3
74421,49701,1,4
74422,49702,1,4
74423,49702,1,9
74424,49703,1,13
74425,49703,1,4
74426,49704,1,13
74427,49704,1,2
74428,49705,1,5
74429,49705,1,3
74430,49706,1,2
74431,49706,1,14
74432,49707,1,2
74433,49707,1,2
74434,49708,1,11
74435,49709,1,5
74436,49709,1,2
74437,49710,1,6
74438,49710,1,5
74439,49711,1,6
74440,49712,1,10
74441,49712,1,6
74442,49713,1,2
74443,49713,1,9
74444,49714,1,2
74445,49715,1,4
74446,49716,1,9
74447,49717,1,9
74448,49718,1,7
74449,49718,1,2
74450,49719,1,7
74451,49719,1,7
74452,49720,1,4
74453,49720,1,6
74454,49721,1,3
74455,49722,1,4
74456,49723,1,3
74457,49723,1,4
74458,49724,1,12
74459,49724,1,5
74460,49725,1,6
74461,49725,1,2
74462,49726,1,11
74463,49727,1,4
74464,49727,1,7
74465,49728,1,9
74466,49728,1,5
74467,49729,1,8
74468,49730,1,4
74469,49731,1,3
74470,49732,1,2
74471,49733,1,4
74472,49734,1,14
74473,49735,1,3
74474,49736,1,8
74475,49737,1,3
74476,49738,1,3
74477,49739,1,6
74478,49739,1,2
74479,49740,1,2
74480,49741,1,3
74481,49741,1,6
74482,49742,1,10
74483,49743,1,6
74484,49744,1,3
74485,49744,1,5
74486,49745,1,10
74487,49745,1,1
74488,49746,1,1
74489,49747,1,1
74490,49747,1,8
74491,49748,1,5
74492,49749,1,4
74493,49749,1,1
74494,49750,1,1
74495,49750,1,1
74496,49751,1,3
74497,49752,1,7
74498,49753,1,5
74499,49753,1,8
74500,49754,1,6
74501,49754,1,10
74502,49755,1,3
74503,49756,1,14
74504,49757,1,3
74505,49757,1,1
74506,49758,1,4
74507,49759,1,3
74508,49760,1,8
74509,49761,1,2
74510,49762,1,2
74511,49763,1,14
74512,49763,1,4
74513,49764,1,4
74514,49765,1,11
74515,49765,1,12
74516,49766,1,3
74517,49766,1,3
74518,49767,1,5
74519,49768,1,11
74520,49769,1,4
74521,49770,1,6
74522,49771,1,5
74523,49772,1,3
74524,49773,1,2
74525,49774,1,1
74526,49775,1,7
74527,49776,1,6
74528,49776,1,6
74529,49777,1,3
74530,49778,1,10
74531,49779,1,4
74532,49779,1,5
74533,49780,1,3
74534,49781,1,3
74535,49781,1,3
74536,49782,1,11
74537,49782,1,2
74538,49783,1,14
74539,49783,1,2
74540,49784,1,6
74541,49785,1,10
74542,49785,1,2
74543,49786,1,4
74544,49787,1,2
74545,49787,1,4
74546,49788,1,12
74547,49788,1,2
74548,49789,1,3
74549,49790,1,1
74550,49791,1,8
74551,49791,1,2
74552,49792,1,1
74553,49793,1,11
74554,49794,1,3
74555,49795,1,6
74556,49795,1,5
74557,49796,1,1
74558,49797,1,12
74559,49798,1,2
74560,49799,1,10
74561,49800,1,1
74562,49801,1,6
74563,49801,1,8
74564,49802,1,3
74565,49802,1,9
74566,49803,1,6
74567,49803,1,10
74568,49804,1,8
74569,49804,1,10
74570,49805,1,2
74571,49805,1,7
74572,49806,1,7
74573,49807,1,6
74574,49807,1,2
74575,49808,1,2
74576,49808,1,3
74577,49809,1,7
74578,49810,1,11
74579,49811,1,6
74580,49811,1,3
74581,49812,1,9
74582,49812,1,2
74583,49813,1,9
74584,49813,1,6
74585,49814,1,10
74586,49815,1,2
74587,49816,1,12
74588,49816,1,2
74589,49817,1,1
74590,49817,1,1
74591,49818,1,3
74592,49818,1,2
74593,49819,1,8
74594,49819,1,5
74595,49820,1,10
74596,49820,1,4
74597,49821,1,6
74598,49821,1,2
74599,49822,1,4
74600,49822,1,2
74601,49823,1,10
74602,49823,1,1
74603,49824,1,1
74604,49825,1,5
74605,49826,1,5
74606,49827,1,2
74607,49828,1,11
74608,49828,1,4
74609,49829,1,8
74610,49830,1,9
74611,49830,1,5
74612,49831,1,11
74613,49831,1,2
74614,49832,1,2
74615,49832,1,14
74616,49833,1,2
74617,49833,1,1
74618,49834,1,5
74619,49835,1,3
74620,49835,1,5
74621,49836,1,6
74622,49837,1,4
74623,49837,1,6
74624,49838,1,1
74625,49839,1,9
74626,49840,1,7
74627,49841,1,6
74628,49841,1,6
74629,49842,1,9
74630,49842,1,8
74631,49843,1,7
74632,49843,1,14
74633,49844,1,6
74634,49844,1,6
74635,49845,1,8
74636,49846,1,2
74637,49846,1,1
74638,49847,1,3
74639,49847,1,4
74640,49848,1,11
74641,49848,1,6
74642,49849,1,3
74643,49849,1,10
74644,49850,1,11
74645,49850,1,4
74646,49851,1,2
74647,49852,1,7
74648,49853,1,7
74649,49854,1,11
74650,49855,1,7
74651,49855,1,10
74652,49856,1,6
74653,49857,1,5
74654,49858,1,4
74655,49858,1,1
74656,49859,1,7
74657,49860,1,8
74658,49861,1,2
74659,49862,1,2
74660,49863,1,6
74661,49864,1,1
74662,49865,1,10
74663,49866,1,5
74664,49866,1,4
74665,49867,1,9
74666,49868,1,1
74667,49869,1,5
74668,49870,1,4
74669,49871,1,4
74670,49872,1,2
74671,49872,1,2
74672,49873,1,7
74673,49874,1,2
74674,49874,1,3
74675,49875,1,7
74676,49876,1,5
74677,49876,1,8
74678,49877,1,2
74679,49877,1,6
74680,49878,1,2
74681,49879,1,5
74682,49879,1,9
74683,49880,1,11
74684,49881,1,5
74685,49882,1,7
74686,49883,1,9
74687,49884,1,5
74688,49885,1,5
74689,49886,1,3
74690,49886,1,8
74691,49887,1,2
74692,49887,1,14
74693,49888,1,2
74694,49888,1,2
74695,49889,1,2
74696,49889,1,5
74697,49890,1,1
74698,49891,1,3
74699,49891,1,5
74700,49892,1,4
74701,49893,1,5
74702,49894,1,2
74703,49895,1,7
74704,49895,1,3
74705,49896,1,5
74706,49897,1,1
74707,49897,1,10
74708,49898,1,2
74709,49898,1,2
74710,49899,1,3
74711,49900,1,3
74712,49900,1,1
74713,49901,1,8
74714,49901,1,8
74715,49902,1,13
74716,49903,1,7
74717,49904,1,2
74718,49905,1,5
74719,49905,1,3
74720,49906,1,11
74721,49907,1,2
74722,49907,1,3
74723,49908,1,3
74724,49908,1,2
74725,49909,1,4
74726,49909,1,1
74727,49910,1,3
74728,49911,1,2
74729,49912,1,1
74730,49913,1,12
74731,49913,1,5
74732,49914,1,3
74733,49915,1,11
74734,49915,1,9
74735,49916,1,6
74736,49917,1,7
74737,49918,1,12
74738,49918,1,1
74739,49919,1,5
74740,49919,1,10
74741,49920,1,7
74742,49921,1,2
74743,49922,1,2
74744,49922,1,5
74745,49923,1,3
74746,49924,1,3
74747,49924,1,2
74748,49925,1,8
74749,49926,1,10
74750,49927,1,5
74751,49927,1,1
74752,49928,1,10
74753,49929,1,5
74754,49929,1,3
74755,49930,1,5
74756,49930,1,12
74757,49931,1,4
74758,49931,1,1
74759,49932,1,4
74760,49933,1,5
74761,49933,1,12
74762,49934,1,8
74763,49934,1,1
74764,49935,1,3
74765,49935,1,1
74766,49936,1,5
74767,49936,1,14
74768,49937,1,6
74769,49938,1,1
74770,49938,1,9
74771,49939,1,4
74772,49940,1,2
74773,49940,1,1
74774,49941,1,8
74775,49942,1,6
74776,49942,1,9
74777,49943,1,6
74778,49944,1,5
74779,49945,1,5
74780,49945,1,7
74781,49946,1,7
74782,49947,1,4
74783,49947,1,3
74784,49948,1,8
74785,49948,1,1
74786,49949,1,5
74787,49949,1,6
74788,49950,1,7
74789,49951,1,14
74790,49952,1,9
74791,49953,1,2
74792,49953,1,8
74793,49954,1,9
74794,49954,1,1
74795,49955,1,5
74796,49955,1,10
74797,49956,1,5
74798,49956,1,4
74799,49957,1,1
74800,49957,1,5
74801,49958,1,2
74802,49958,1,4
74803,49959,1,3
74804,49959,1,3
74805,49960,1,2
74806,49960,1,7
74807,49961,1,13
74808,49962,1,4
74809,49962,1,2
74810,49963,1,4
74811,49964,1,5
74812,49965,1,2
74813,49966,1,13
74814,49966,1,2
74815,49967,1,6
74816,49968,1,2
74817,49968,1,11
74818,49969,1,4
74819,49969,1,3
74820,49970,1,9
74821,49971,1,3
74822,49971,1,12
74823,49972,1,2
74824,49972,1,3
74825,49973,1,6
74826,49973,1,7
74827,49974,1,6
74828,49974,1,5
74829,49975,1,1
74830,49975,1,5
74831,49976,1,1
74832,49976,1,2
74833,49977,1,7
74834,49977,1,14
74835,49978,1,1
74836,49978,1,3
74837,49979,1,6
74838,49980,1,5
74839,49981,1,1
74840,49982,1,13
74841,49983,1,13
74842,49983,1,6
74843,49984,1,1
74844,49984,1,9
74845,49985,1,9
74846,49985,1,5
74847,49986,1,11
74848,49986,1,11
74849,49987,1,4
74850,49988,1,3
74851,49989,1,8
74852,49990,1,7
74853,49990,1,5
74854,49991,1,1
74855,49991,1,2
74856,49992,1,4
74857,49993,1,3
74858,49993,1,9
74859,49994,1,8
74860,49994,1,3
74861,49995,1,4
74862,49995,1,5
74863,49996,1,3
74864,49996,1,12
74865,49997,1,9
74866,49997,1,4
74867,49998,1,9
74868,49999,1,3
74869,49999,1,7
74870,50000,1,14
74871,50001,1,3
74872,50002,1,6
74873,50003,1,11
74874,50003,1,4
74875,50004,1,7
74876,50005,1,2
74877,50005,1,3
74878,50006,1,2
74879,50006,1,2
74880,50007,1,5
74881,50007,1,14
74882,50008,1,5
74883,50009,1,6
74884,50010,1,6
74885,50011,1,1
74886,50012,1,8
74887,50012,1,8
74888,50013,1,2
74889,50014,1,1
74890,50014,1,2
74891,50015,1,9
74892,50015,1,2
74893,50016,1,10
74894,50017,1,6
74895,50018,1,5
74896,50018,1,2
74897,50019,1,2
74898,50019,1,6
74899,50020,1,9
74900,50020,1,5
74901,50021,1,1
74902,50022,1,7
74903,50022,1,9
74904,50023,1,9
74905,50024,1,2
74906,50025,1,2
74907,50026,1,3
74908,50026,1,8
74909,50027,1,2
74910,50027,1,3
74911,50028,1,3
74912,50029,1,9
74913,50029,1,1
74914,50030,1,3
74915,50030,1,12
74916,50031,1,3
74917,50032,1,12
74918,50033,1,4
74919,50034,1,3
74920,50034,1,10
74921,50035,1,6
74922,50035,1,6
74923,50036,1,12
74924,50036,1,14
74925,50037,1,9
74926,50038,1,2
74927,50039,1,6
74928,50040,1,5
74929,50041,1,3
74930,50041,1,4
74931,50042,1,1
74932,50043,1,10
74933,50044,1,5
74934,50045,1,12
74935,50046,1,7
74936,50047,1,4
74937,50048,1,2
74938,50049,1,2
74939,50050,1,5
74940,50050,1,1
74941,50051,1,2
74942,50052,1,4
74943,50052,1,12
74944,50053,1,8
74945,50053,1,3
74946,50054,1,4
74947,50054,1,7
74948,50055,1,1
74949,50055,1,11
74950,50056,1,2
74951,50056,1,7
74952,50057,1,11
74953,50058,1,2
74954,50059,1,6
74955,50060,1,7
74956,50061,1,11
74957,50062,1,3
74958,50062,1,5
74959,50063,1,2
74960,50064,1,10
74961,50064,1,5
74962,50065,1,4
74963,50065,1,10
74964,50066,1,2
74965,50067,1,3
74966,50068,1,1
74967,50068,1,11
74968,50069,1,5
74969,50069,1,4
74970,50070,1,2
74971,50070,1,4
74972,50071,1,2
74973,50071,1,2
74974,50072,1,11
74975,50073,1,8
74976,50074,1,2
74977,50075,1,4
74978,50076,1,8
74979,50077,1,1
74980,50077,1,7
74981,50078,1,2
74982,50078,1,11
74983,50079,1,2
74984,50079,1,1
74985,50080,1,4
74986,50080,1,6
74987,50081,1,4
74988,50081,1,5
74989,50082,1,5
74990,50083,1,1
74991,50083,1,13
74992,50084,1,7
74993,50085,1,6
74994,50086,1,4
74995,50086,1,4
74996,50087,1,13
74997,50087,1,3
74998,50088,1,12
74999,50089,1,8
75000,50089,1,5
75001,50090,1,10
75002,50090,1,5
75003,50091,1,12
75004,50092,1,2
75005,50093,1,2
75006,50093,1,1
75007,50094,1,2
75008,50094,1,3
75009,50095,1,2
75010,50095,1,10
75011,50096,1,4
75012,50097,1,6
75013,50098,1,6
75014,50099,1,11
75015,50100,1,7
75016,50101,1,4
75017,50101,1,5
75018,50102,1,4
75019,50103,1,7
75020,50103,1,10
75021,50104,1,14
75022,50105,1,5
75023,50106,1,7
75024,50107,1,10
75025,50107,1,11
75026,50108,1,6
75027,50109,1,8
75028,50110,1,12
75029,50111,1,8
75030,50111,1,12
75031,50112,1,3
75032,50113,1,13
75033,50114,1,5
75034,50114,1,6
75035,50115,1,1
75036,50115,1,4
75037,50116,1,4
75038,50116,1,4
75039,50117,1,2
75040,50118,1,9
75041,50119,1,3
75042,50119,1,3
75043,50120,1,5
75044,50120,1,2
75045,50121,1,6
75046,50122,1,3
75047,50123,1,8
75048,50124,1,3
75049,50124,1,6
75050,50125,1,10
75051,50126,1,11
75052,50126,1,2
75053,50127,1,12
75054,50127,1,2
75055,50128,1,2
75056,50128,1,10
75057,50129,1,2
75058,50130,1,13
75059,50131,1,2
75060,50131,1,2
75061,50132,1,2
75062,50132,1,7
75063,50133,1,2
75064,50133,1,11
75065,50134,1,5
75066,50135,1,2
75067,50135,1,1
75068,50136,1,8
75069,50137,1,12
75070,50138,1,5
75071,50138,1,13
75072,50139,1,7
75073,50139,1,1
75074,50140,1,3
75075,50140,1,14
75076,50141,1,9
75077,50141,1,4
75078,50142,1,4
75079,50143,1,2
75080,50143,1,3
75081,50144,1,2
75082,50144,1,9
75083,50145,1,5
75084,50146,1,1
75085,50147,1,8
75086,50147,1,10
75087,50148,1,2
75088,50149,1,4
75089,50149,1,12
75090,50150,1,6
75091,50151,1,8
75092,50152,1,2
75093,50152,1,5
75094,50153,1,7
75095,50154,1,2
75096,50155,1,4
75097,50155,1,5
75098,50156,1,3
75099,50156,1,6
75100,50157,1,3
75101,50157,1,5
75102,50158,1,6
75103,50159,1,6
75104,50159,1,2
75105,50160,1,8
75106,50160,1,10
75107,50161,1,2
75108,50162,1,13
75109,50163,1,1
75110,50163,1,2
75111,50164,1,5
75112,50165,1,3
75113,50166,1,8
75114,50166,1,1
75115,50167,1,6
75116,50167,1,2
75117,50168,1,5
75118,50168,1,8
75119,50169,1,2
75120,50170,1,2
75121,50170,1,11
75122,50171,1,5
75123,50171,1,1
75124,50172,1,4
75125,50172,1,6
75126,50173,1,5
75127,50173,1,2
75128,50174,1,6
75129,50175,1,4
75130,50176,1,3
75131,50176,1,4
75132,50177,1,3
75133,50178,1,3
75134,50178,1,10
